reg_no | back_codes | back_names
21102150007 | 102401,100408P | Applied Thermodynamics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21103150001 | 100401 | Biology for Engineers
21103150002 | 100403,103401,103402,103404 | Digital Electronics,Electrical and Electronics Measurement,Electrical Machines – II,Signals and Systems
21103150006 | 103402 | Electrical Machines – II
21103150009 | 100401,100403,103402 | Biology for Engineers,Digital Electronics,Electrical Machines – II
21103150015 | 100401 | Biology for Engineers
21103150016 | 103402,103404 | Electrical Machines – II,Signals and Systems
21103150017 | 100401 | Biology for Engineers
21103150021 | 103402,103404 | Electrical Machines – II,Signals and Systems
21103150023 | 100401 | Biology for Engineers
21103150025 | 100403,103403 | Digital Electronics,Mathematics – III (Probability and Statistics)
21101151006 | 101405,101407 | Introduction to Solid Mechanics,Mechanical Engineering
21101151008 | 101407,101408,100408P | Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101151011 | 101407 | Mechanical Engineering
21101151016 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101151020 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101151025 | 101407 | Mechanical Engineering
21101151028 | 101405,101407 | Introduction to Solid Mechanics,Mechanical Engineering
21101151030 | 101406 | Materials, Testing & Evaluation
21101151033 | 101407 | Mechanical Engineering
21101151036 | 101404,101407 | Introduction to Fluid Mechanics,Mechanical Engineering
21101151038 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101151039 | 101405,101407 | Introduction to Solid Mechanics,Mechanical Engineering
21101151042 | 101404,101405,100408P | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101151045 | 101405,101407 | Introduction to Solid Mechanics,Mechanical Engineering
21102151002 | 102405 | Strength of Materials
21102151003 | 102405 | Strength of Materials
21102151005 | 102401 | Applied Thermodynamics
21102151008 | 102401,102405 | Applied Thermodynamics,Strength of Materials
21102151011 | 102405 | Strength of Materials
21103151001 | 103401,103404 | Electrical and Electronics Measurement,Signals and Systems
21103151006 | 100403 | Digital Electronics
21103151007 | 100403,103402 | Digital Electronics,Electrical Machines – II
21103151009 | 103401 | Electrical and Electronics Measurement
21103151021 | 103404 | Signals and Systems
21101152008 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152022 | 101408 | Structural Analysis
21101152032 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152034 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152037 | 101405,101408,100408P | Introduction to Solid Mechanics,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152040 | 101406 | Materials, Testing & Evaluation
21101152043 | 101408 | Structural Analysis
21101152046 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152049 | 101402 | Disaster Preparedness & Planning
21101152050 | 101402,101406,101407 | Disaster Preparedness & Planning,Materials, Testing & Evaluation,Mechanical Engineering
21101152053 | 101404,101407 | Introduction to Fluid Mechanics,Mechanical Engineering
21101152060 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152062 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152064 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152067 | 101404,101407,101408 | Introduction to Fluid Mechanics,Mechanical Engineering,Structural Analysis
21101152069 | 101406 | Materials, Testing & Evaluation
21101152070 | 101404,101405 | Introduction to Fluid Mechanics,Introduction to Solid Mechanics
21101152072 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152080 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152094 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101152099 | 101402,101407,100408P | Disaster Preparedness & Planning,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21102152004 | 102405 | Strength of Materials
21103152004 | 100403 | Digital Electronics
21103152010 | 103401,103402,103404 | Electrical and Electronics Measurement,Electrical Machines – II,Signals and Systems
21103152013 | 103404 | Signals and Systems
21103152015 | 103402 | Electrical Machines – II
21103152017 | 100403 | Digital Electronics
21103152020 | 103402 | Electrical Machines – II
21103152025 | 103401 | Electrical and Electronics Measurement
21103152031 | 100403,103404 | Digital Electronics,Signals and Systems
21103152033 | 100403,103401 | Digital Electronics,Electrical and Electronics Measurement
21101153018 | 101403,101404,101407 | Engineering Geology,Introduction to Fluid Mechanics,Mechanical Engineering
21101153020 | 101403,101408 | Engineering Geology,Structural Analysis
21101153024 | 101403,101408 | Engineering Geology,Structural Analysis
21101153039 | 101403,101408 | Engineering Geology,Structural Analysis
21101153040 | 101407 | Mechanical Engineering
21101153048 | 101408 | Structural Analysis
21103153007 | 100403,103404 | Digital Electronics,Signals and Systems
21103153021 | 100403 | Digital Electronics
21101154005 | 101401,101407,100408P | Civil Engineering - Societal & Global Impact,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154008 | 101406,101407,100408P | Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154010 | 101404,100408P | Introduction to Fluid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154012 | 101404,101406 | Introduction to Fluid Mechanics,Materials, Testing & Evaluation
21101154013 | 101406,101408,100408P | Materials, Testing & Evaluation,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154020 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154025 | 101406,101408 | Materials, Testing & Evaluation,Structural Analysis
21101154028 | 101404,101407 | Introduction to Fluid Mechanics,Mechanical Engineering
21101154031 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154033 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154034 | 101404,101405,101406,100408P | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154035 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154039 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154042 | 101404,101406,101407,101408 | Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering,Structural Analysis
21101154043 | 101404,101405,101407,101408,100408P | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154050 | 101406,101407,100408P | Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154052 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154053 | 101406,101407,100408P | Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154057 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101154063 | 101404 | Introduction to Fluid Mechanics
21101154065 | 101404 | Introduction to Fluid Mechanics
21101154067 | 101404 | Introduction to Fluid Mechanics
21101154081 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21102154003 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21102154004 | 102405 | Strength of Materials
21103154002 | 103403,103404 | Mathematics – III (Probability and Statistics),Signals and Systems
21103154009 | 103401,103404 | Electrical and Electronics Measurement,Signals and Systems
21101155003 | 101407,101408,100408P | Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101155004 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101155011 | 101408 | Structural Analysis
21101155012 | 101408 | Structural Analysis
21101155014 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101155028 | 101406,100408P | Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101155033 | 101408 | Structural Analysis
21101155034 | 101404,101406,101407,100408P | Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101155037 | 101404,101408 | Introduction to Fluid Mechanics,Structural Analysis
21101155039 | 101404,101407,101408,100408P | Introduction to Fluid Mechanics,Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101155044 | 101405,101406,101408 | Introduction to Solid Mechanics,Materials, Testing & Evaluation,Structural Analysis
21103155011 | 103402 | Electrical Machines – II
21104155012 | 104401 | Analog Circuits
21104155034 | 104401,104403 | Analog Circuits,Digital Circuits
21104155039 | 104401 | Analog Circuits
21101156017 | 101408 | Structural Analysis
21101156018 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101156032 | 101407 | Mechanical Engineering
21101156051 | 101403,101406 | Engineering Geology,Materials, Testing & Evaluation
21103156007 | 103401,103404 | Electrical and Electronics Measurement,Signals and Systems
21101157003 | 101401,101404,101406,101407 | Civil Engineering - Societal & Global Impact,Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering
21101157008 | 101406,101408 | Materials, Testing & Evaluation,Structural Analysis
21101157016 | 101405 | Introduction to Solid Mechanics
21101157030 | 101404 | Introduction to Fluid Mechanics
21101157032 | 101401,101406,100408P | Civil Engineering - Societal & Global Impact,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101157035 | 101404 | Introduction to Fluid Mechanics
21101157038 | 101404,101407,100408P | Introduction to Fluid Mechanics,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21103157008 | 100403 | Digital Electronics
21104157001 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21104157012 | 104402,100408P | Analog Communication,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21104157013 | 104402,100408P | Analog Communication,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158015 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158024 | 101404 | Introduction to Fluid Mechanics
21101158033 | 101402,101406,100408P | Disaster Preparedness & Planning,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158036 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158037 | 101401,101406,100408P | Civil Engineering - Societal & Global Impact,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158040 | 101403,101406,101407,101408,100408P | Engineering Geology,Materials, Testing & Evaluation,Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158048 | 101405,101408,100408P | Introduction to Solid Mechanics,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158053 | 101406,101408 | Materials, Testing & Evaluation,Structural Analysis
21101158057 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158063 | 101406,101408,100408P | Materials, Testing & Evaluation,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158065 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158068 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158075 | 101405,101406,101408,100408P | Introduction to Solid Mechanics,Materials, Testing & Evaluation,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21101158083 | 101401,101406,100408P | Civil Engineering - Societal & Global Impact,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21103158001 | 103401,103403,103404 | Electrical and Electronics Measurement,Mathematics – III (Probability and Statistics),Signals and Systems
21103158008 | 103404 | Signals and Systems
21103158014 | 103401,103402 | Electrical and Electronics Measurement,Electrical Machines – II
21103158018 | 103401 | Electrical and Electronics Measurement
21101159003 | 101404 | Introduction to Fluid Mechanics
21101159004 | 101405 | Introduction to Solid Mechanics
21101159020 | 101405,101408 | Introduction to Solid Mechanics,Structural Analysis
21101159023 | 101405 | Introduction to Solid Mechanics
21101159024 | 101405 | Introduction to Solid Mechanics
21101159027 | 101407 | Mechanical Engineering
21101159032 | 101404,101405,101406,101408 | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Materials, Testing & Evaluation,Structural Analysis
21101159040 | 101407 | Mechanical Engineering
21101159045 | 101405 | Introduction to Solid Mechanics
21101159051 | 101407 | Mechanical Engineering
21102159002 | 102405 | Strength of Materials
21102159007 | 102401,100408P | Applied Thermodynamics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
21102159011 | 102401,102403,102405 | Applied Thermodynamics,Fluid Mechanics,Strength of Materials
21102159012 | 102403 | Fluid Mechanics
21102159015 | 102401,102405 | Applied Thermodynamics,Strength of Materials
21102159016 | 102401,102405 | Applied Thermodynamics,Strength of Materials
21103159001 | 103401 | Electrical and Electronics Measurement
21103159005 | 103401 | Electrical and Electronics Measurement
21103159009 | 100403,103402 | Digital Electronics,Electrical Machines – II
21103159013 | 103401 | Electrical and Electronics Measurement
21103159014 | 100403,103404 | Digital Electronics,Signals and Systems
21103159023 | 100403,103404 | Digital Electronics,Signals and Systems
21103159026 | 100403 | Digital Electronics
21103159027 | 100403 | Digital Electronics
21103159028 | 100403 | Digital Electronics
21103159029 | 100403 | Digital Electronics
21103159033 | 103401 | Electrical and Electronics Measurement
21103159034 | 100403 | Digital Electronics
21103159042 | 100403 | Digital Electronics
21103159043 | 100403 | Digital Electronics
21103159054 | 100403 | Digital Electronics
21103159057 | 100401,103402 | Biology for Engineers,Electrical Machines – II
21103159058 | 100403,103402 | Digital Electronics,Electrical Machines – II
21103159061 | 100401,103401,103402,103404 | Biology for Engineers,Electrical and Electronics Measurement,Electrical Machines – II,Signals and Systems
21103159062 | 103402 | Electrical Machines – II
21103159063 | 103403,103404 | Mathematics – III (Probability and Statistics),Signals and Systems
21103159067 | 100403 | Digital Electronics
21103159072 | 103402,103404 | Electrical Machines – II,Signals and Systems
21103159073 | 103401 | Electrical and Electronics Measurement
21101165007 | 101404 | Introduction to Fluid Mechanics
